"pair_id"	"date"	"SWOT_time_UTC"	"ANA_code"	"SWORD_v17b_node_id"	"SWORD_v17b_reach_id"	"SWORD_v16_node_id"	"SWORD_v16_reach_id"	"ANA_gauge_level_m"	"vertical_offset_m"	"ANA_wse_offset_adjusted_m"	"SWOT_wse_m"	"SWOT_wse_uncertainty_m"	"WSE_difference_SWOT_minus_adjusted_ANA_m"	"WSE_absolute_error_m"	"SWOT_width_m"	"SWOT_width_uncertainty_m"	"node_q"	"node_q_b"	"dark_frac"	"ice_clim_f"	"xovr_cal_q"	"SWOT_hampel_flag"	"SWOT_cross_track_distance_m"	"partial_f"	"obs_frac_n"	"SWORD_prior_wse_m"	"SWORD_prior_width_m"	"SWORD_prior_length_m"	"pass_node_q"	"pass_partial_f"	"pass_ice_clim_f"	"pass_xovr_cal_q"	"pass_hampel"	"pass_node_q_b"	"pass_dark_frac"	"pass_cross_track_distance"	"pass_observed_fraction"	"pass_prior_reach_size"	"pass_prior_wse_difference"	"quality_pass"	"quality_pass_count_at_station"	"quality_filtered_station"
"ANA_10100000__SWORD17b_62297700021"	"2023-07-28"	"2023-07-28T09:27:41Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	4.835	56.43026	61.26526	61.45945	0.09185	0.194189999999999	0.194189999999999	2795.046638	14.284802	1	13	0.40350518749	0	0	0	-52293.78906	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-09-03"	"2023-09-03T15:49:25Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	1.45	56.43026	57.88026	58.0176	0.0906	0.137340000000002	0.137340000000002	2800.450138	29.266488	2	786441	0.08602799422	0	0	0	-13648.56445	0	0.7037037037	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-09-08"	"2023-09-08T02:57:53Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	1.07	56.43026	57.50026	56.97318	0.09148	-0.527079999999998	0.527079999999998	2666.22165	15.042594	1	13	0.26186026627	0	0	0	-51785.90625	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-09-28"	"2023-09-28T23:42:56Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	0.265	56.43026	56.69526	54.67111	0.09125	-2.02415	2.02415	2641.510519	16.186413	2	524289	0.11400204917	0	2	0	-52356.21875	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-10-15"	"2023-10-15T09:19:33Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-0.745	56.43026	55.68526	55.65001	0.09061	-0.0352499999999978	0.0352499999999978	2890.663177	33.118069	2	262151	0.10171411015	0	0	0	-13462.75391	0	0.72222222222	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-10-19"	"2023-10-19T20:28:00Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-0.215	56.43026	56.21526	56.33308	0.09116	0.117820000000009	0.117820000000009	2704.47496	16.409227	1	13	0.13258621222	0	0	0	-51915.17969	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-11-05"	"2023-11-05T06:04:38Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	0.54	56.43026	56.97026	56.98124	0.0922	0.0109800000000035	0.0109800000000035	2593.500053	23.099529	1	7	0.52675917937	0	0	0	-13974.4502	0	0.62962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-11-09"	"2023-11-09T17:13:05Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	0.69	56.43026	57.12026	57.1445	0.09114	0.024240000000006	0.024240000000006	2771.521595	16.335561	1	13	0.10854410099	0	0	0	-51622.49219	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-11-26"	"2023-11-26T02:49:44Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	3.86	56.43026	60.29026	60.19788	0.09055	-0.0923799999999986	0.0923799999999986	3170.666197	33.399739	2	262145	0.02625507317	0	0	0	-13969.78125	0	0.90740740741	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-11-30"	"2023-11-30T13:58:11Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	3.655	56.43026	60.08526	59.98922	0.09114	-0.096039999999995	0.096039999999995	2902.199059	17.713508	1	5	0.09218278444	0	0	0	-51751.12891	0	0.90740740741	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-12-16"	"2023-12-16T23:34:47Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	7.91	56.43026	64.34026	64.2697	0.09067	-0.0705600000000004	0.0705600000000004	3336.546451	35.673233	2	786441	0.00197909131	0	0	0	-12927.29297	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2023-12-21"	"2023-12-21T10:43:15Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	8.175	56.43026	64.60526	64.54526	0.09563	-0.0600000000000023	0.0600000000000023	2861.45552	19.827704	1	13	0.24177257352	0	0	0	-52400.90234	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-01-06"	"2024-01-06T20:19:54Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.72	56.43026	66.15026	66.11561	0.09036	-0.0346499999999992	0.0346499999999992	3418.736975	33.520141	2	786441	0.00360665471	0	0	0	-13793.25195	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-01-11"	"2024-01-11T07:28:20Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.67	56.43026	66.10026	66.12864	0.09094	0.0283800000000127	0.0283800000000127	3149.760024	18.119396	1	8	0.00438344017	0	0	0	-52201.58984	0	1	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-01-27"	"2024-01-27T17:05:00Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.515	56.43026	65.94526	65.90095	0.09186	-0.0443099999999959	0.0443099999999959	3475.914215	35.556501	2	262155	0.00354374144	0	0	0	-13885.54199	0	0.75925925926	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-02-01"	"2024-02-01T04:13:27Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.59	56.43026	66.02026	65.89764	0.09106	-0.122619999999998	0.122619999999998	3285.598141	18.274139	0	0	0	0	0	0	-51961.24609	0	1	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-02-17"	"2024-02-17T13:50:04Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.955	56.43026	66.38526	66.33643	0.09102	-0.0488300000000095	0.0488300000000095	3462.128549	35.096197	2	262155	0.0017739516	0	0	0	-13839.30371	0	0.77777777778	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-02-22"	"2024-02-22T00:58:32Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.28	56.43026	66.71026	66.47111	0.09174	-0.239149999999995	0.239149999999995	2851.115607	13.248894	1	15	0.48410134199	0	0	0	-51830.33594	0	0.87037037037	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-03-09"	"2024-03-09T10:35:08Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.99	56.43026	66.42026	66.40888	0.0929	-0.0113800000000026	0.0113800000000026	3387.634033	33.899154	3	8650755	0.00360673345	0	0	0	-13877.63965	0	0.85185185185	61.3	2636.5	10789.966795	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-03-13"	"2024-03-13T21:43:34Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.19	56.43026	66.62026	66.51316	0.09109	-0.107100000000003	0.107100000000003	3259.567248	18.07877	1	8	0.00896864691	0	0	0	-52007.69531	0	1	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-03-30"	"2024-03-30T07:20:12Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.525	56.43026	66.95526	66.87667	0.09043	-0.0785899999999913	0.0785899999999913	3220.035246	30.274769	2	786443	0	0	0	0	-13980.63477	0	0.83333333333	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-04-03"	"2024-04-03T18:28:38Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.36	56.43026	66.79026	66.7065	0.09111	-0.0837599999999839	0.0837599999999839	3289.834181	18.22092	1	8	0	0	0	0	-51976.66797	0	1	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-04-24"	"2024-04-24T15:13:45Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.18	56.43026	66.61026	66.64827	0.10069	0.0380099999999999	0.0380099999999999	3028.443084	12.518977	2	262153	0.46050116766	0	0	0	-51732.17188	0	0.83333333333	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-05-11"	"2024-05-11T00:50:22Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.1	56.43026	66.53026	66.48112	0.09048	-0.0491399999999942	0.0491399999999942	3412.140463	35.294001	2	786441	0	0	0	0	-13404.96484	0	0.98148148148	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-05-15"	"2024-05-15T11:58:49Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.16	56.43026	66.59026	66.55124	0.09085	-0.0390199999999936	0.0390199999999936	3179.036149	17.866452	1	8	0.00426527876	0	0	0	-52040.40625	0	0.96296296296	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-05-31"	"2024-05-31T21:35:27Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	10.065	56.43026	66.49526	66.41186	0.09047	-0.0833999999999975	0.0833999999999975	3537.267894	32.800316	2	786441	0.00856453586	0	0	0	-14053.0293	0	0.92592592593	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-06-05"	"2024-06-05T08:43:55Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.62	56.43026	66.05026	65.95632	0.09114	-0.0939399999999893	0.0939399999999893	2831.557866	16.648916	1	15	0.17903483729	0	0	0	-51131.51953	0	0.96296296296	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-06-21"	"2024-06-21T18:20:31Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	6.77	56.43026	63.20026	63.17569	0.0906	-0.0245699999999971	0.0245699999999971	3245.774515	35.268063	2	786441	0.00678915119	0	0	0	-14204.18164	0	0.94444444444	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-06-26"	"2024-06-26T05:28:58Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	6.7	56.43026	63.13026	63.3117	0.09093	0.181440000000002	0.181440000000002	2992.143034	16.195877	1	15	0.3269548561	0	0	0	-51818.10156	0	0.77777777778	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-07-12"	"2024-07-12T15:05:35Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	5.85	56.43026	62.28026	62.28026	0.09128	0	0	3271.628571	37.337821	1	11	0.01963962802	0	0	0	-13384.31836	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-07-17"	"2024-07-17T02:14:02Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	5.385	56.43026	61.81526	61.88997	0.09102	0.0747100000000032	0.0747100000000032	2994.277158	17.246782	1	13	0.11459757124	0	0	0	-52011.51172	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-08-02"	"2024-08-02T11:50:39Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	2.68	56.43026	59.11026	58.92921	0.09061	-0.181049999999999	0.181049999999999	2805.134155	32.299612	2	262155	0.03391378952	0	0	0	-13070.28125	0	0.75925925926	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-08-06"	"2024-08-06T22:59:07Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	1.48	56.43026	57.91026	57.79825	0.09113	-0.112009999999991	0.112009999999991	2906.624546	17.685409	3	8388621	0.09366029645	0	0	0	-52014.875	0	0.7962962963	61.3	2636.5	10789.966795	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-08-23"	"2024-08-23T08:35:43Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	0.03	56.43026	56.46026	56.54204	0.09067	0.081780000000002	0.081780000000002	2998.053473	34.504743	2	262155	0.09028709179	0	0	0	-13058.86523	0	0.7037037037	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-08-27"	"2024-08-27T19:44:11Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-0.475	56.43026	55.95526	56.37268	0.09122	0.417420000000007	0.417420000000007	3015.885707	16.685323	1	12	0.22097853345	0	0	0	-52072.03125	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-10-04"	"2024-10-04T02:05:58Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-2	56.43026	54.43026	54.43569	0.09192	0.00543000000000404	0.00543000000000404	3515.534591	32.391475	2	786441	0.00673861846	0	1	0	-14299.13184	0	0.72222222222	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-10-08"	"2024-10-08T13:14:24Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-2.345	56.43026	54.08526	54.41924	0.09115	0.333980000000004	0.333980000000004	2911.400104	15.943419	1	13	0.17371035427	0	0	0	-51704.58594	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-10-24"	"2024-10-24T22:51:01Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-0.665	56.43026	55.76526	55.90477	0.09084	0.139510000000001	0.139510000000001	3043.910478	33.773658	2	262171	0.02421805833	0	0	0	-13826.79492	0	0.72222222222	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-10-29"	"2024-10-29T09:59:28Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	-0.845	56.43026	55.58526	55.50366	0.09354	-0.0815999999999946	0.0815999999999946	2889.379339	16.495498	2	262153	0.16165209526	0	0	0	-51899.39844	0	0.68518518519	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-11-14"	"2024-11-14T19:36:05Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	2.465	56.43026	58.89526	58.95768	0.09061	0.0624200000000101	0.0624200000000101	3033.449666	34.243906	1	10	0.05443481641	0	0	0	-13829.41992	0	0.77777777778	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2024-11-19"	"2024-11-19T06:44:33Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	1.73	56.43026	58.16026	58.73949	0.09157	0.57923000000001	0.57923000000001	2904.865111	18.223822	1	13	0.24515774665	0	0	0	-51659.03125	0	0.7962962963	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2025-01-16"	"2025-01-16T09:51:19Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	9.09	56.43026	65.52026	65.48751	0.09116	-0.032749999999993	0.032749999999993	3404.55352	33.795951	2	262155	0.00178256053	0	0	0	-13947.72363	0	0.72222222222	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2025-01-20"	"2025-01-20T20:59:46Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	8.59	56.43026	65.02026	64.90181	0.0911	-0.118449999999996	0.118449999999996	2975.040183	17.621075	1	13	0.07675281827	0	0	0	-51621.8125	0	1	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10100000__SWORD17b_62297700021"	"2025-02-10"	"2025-02-10T17:44:50Z"	10100000	62297700020141	62297700021	62297700900141	62297700901	7.545	56.43026	63.97526	63.92087	0.09183	-0.0543899999999979	0.0543899999999979	2824.22944	14.645442	1	15	0.38317306356	0	0	0	-52281.75781	0	0.98148148148	61.3	2636.5	10789.966795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	40	TRUE
"ANA_10200000__SWORD17b_62297600601"	"2023-08-09"	"2023-08-09T07:50:48Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	5.59	82.19345	87.78345	88.41327	0.2359	0.629819999999995	0.629819999999995	108.486717	2.55113	0	0	0.43164952995	0	0	0	55359.35938	1	0.38461538462	90	121	10391.347021	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-08-30"	"2023-08-30T04:35:53Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	8.275	82.19345	90.46845	88.59642	0.30981	-1.87203000000001	1.87203000000001	128.912683	2.293389	1	2	0.51685387403	0	0	0	55017.61719	1	0.32692307692	90	121	10391.347021	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-09-04"	"2023-09-04T15:50:11Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	5.875	82.19345	88.06845	86.94699	0.10955	-1.12146	1.12146	76.536108	4.001622	0	0	0.01993300685	0	0	0	43461.17969	0	0.75	90	121	10391.347021	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-09-20"	"2023-09-20T01:20:59Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	7.38	82.19345	89.57345	89.42949	0.21601	-0.143959999999993	0.143959999999993	110.26154	2.400425	1	2	0.66634443605	0	0	0	55189.80469	1	0.36538461538	90	121	10391.347021	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-10-10"	"2023-10-10T22:06:01Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	5.625	82.19345	87.81845	88.94205	0.37909	1.1236	1.1236	114.530329	1.833968	1	7	0.78645507885	0	0	0	54610.91406	1	0.25	90	121	10391.347021	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-10-16"	"2023-10-16T09:20:18Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	6.73	82.19345	88.92345	87.81556	0.13764	-1.10789	1.10789	106.81776	2.89666	1	4	0.45470844286	0	0	0	43621.75781	0	0.5	90	121	10391.347021	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-10-31"	"2023-10-31T18:51:06Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	8.8	82.19345	90.99345	90.04892	0.1731	-0.94453	0.94453	117.778245	3.466058	3	8388608	0.1120833897	0	0	0	55457.30469	0	0.76923076923	90	121	10391.347021	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-11-06"	"2023-11-06T06:05:24Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	9.85	82.19345	92.04345	91.34767	0.13686	-0.695779999999999	0.695779999999999	107.351419	3.111082	0	0	0.30071425545	0	0	0	43088.50391	0	0.76923076923	90	121	10391.347021	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-11-21"	"2023-11-21T15:36:11Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	9.775	82.19345	91.96845	90.89854	0.21698	-1.06991000000001	1.06991000000001	122.989996	2.332283	3	8388608	0.58660742854	0	0	0	55234.23047	0	0.78846153846	90	121	10391.347021	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-11-27"	"2023-11-27T02:50:29Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	9.825	82.19345	92.01845	90.82345	0.19892	-1.19500000000001	1.19500000000001	94.549859	1.19072	1	2052	0.890780125	0	0	0	43244.98047	1	0.21153846154	90	121	10391.347021	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-12-12"	"2023-12-12T12:21:15Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	11.94	82.19345	94.13345	97.42947	0.52079	3.29602	3.29602	84.780926	0.881914	3	8390660	0.88926225827	0	0	0	54602.70703	1	0.48076923077	90	121	10391.347021	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	9	FALSE
"ANA_10200000__SWORD17b_62297600601"	"2023-12-17"	"2023-12-17T23:35:32Z"	10200000	62297600600221	62297600601	62297600200311	62297600201	11.54	82.19345	93.73345	96.53576	0.49366	2.80230999999999	2.80230999999999	94.935958	0.654586	1	2053	0.96339014507	0	0	0	44185.82812	0	0.63461538462	90	121	10391.347021	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	9	FALSE
