"pair_id"	"date"	"ANA_code"	"SWORD_v17b_node_id"	"SWORD_v17b_reach_id"	"SWORD_v16_node_id"	"SWORD_v16_reach_id"	"model"	"DAWG_discharge_m3_s"	"ANA_discharge_m3_s"	"ANA_coincident"
"ANA_17395900__SWORD17b_62246000011"	"2025-03-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"consensus"	2299.37379269601	1107.9	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-04-19"	17395900	62246000010101	62246000011	62246000010101	62246000011	"consensus"	2178.2407246659	411.34	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-09-13"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	392.022088083821	37.3	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	305.895096274002	17.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-12-05"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	267.046388195347	39.5	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-06"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	699.563917308189	343.73	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-26"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	1041.92255024801	503.27	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-04-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	1044.89578543137	585.37	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-20"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	541.539405376923	177.11	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-06-10"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	620.554791226822	87.945	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-01"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	69.5416746700376	7.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-22"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	34.0695702028261	3.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-03"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	581.950404509187	67.21	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	658.99469037852	104.6	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-04"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	1563.78082600741	546.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-25"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	2073.91251550213	867.085	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-02-15"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	342.35300939224	1034.69	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-08"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	3623.78001763511	1382.33	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	1912.4895285182	1107.9	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-04-19"	17395900	62246000010101	62246000011	62246000010101	62246000011	"metroman"	1480.50678863868	411.34	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-09-13"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	433.497000437701	37.3	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	502.969372152325	17.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-12-05"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	434.113223733919	39.5	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-06"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	931.180414086818	343.73	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-26"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	1359.91792237874	503.27	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-04-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	1431.07622957054	585.37	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-20"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	931.105848300223	177.11	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-06-10"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	577.207766488219	87.945	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-01"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	430.848743644376	7.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-22"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	210.625342614277	3.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-03"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	725.285109287258	67.21	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	947.856857196017	104.6	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-04"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	2105.94833625144	546.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-25"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	2300.83559989207	867.085	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-02-15"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	1227.31218494002	1034.69	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-08"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	2127.9796291369	1382.33	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	2299.37379269601	1107.9	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-04-19"	17395900	62246000010101	62246000011	62246000010101	62246000011	"momma"	2196.61196532273	411.34	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-08-23"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	450.111601337724	29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-08-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	497.595345045235	33.1	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-09-19"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	424.702573483113	28.1	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-10"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	640.4476426849	18.4	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-31"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	964.227582951229	18.4	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-01-01"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1231.46150330967	80.95	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-26"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1249.13897224083	503.27	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-03-25"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1249.7446241571	392.79	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-20"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1070.32822383465	177.11	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-26"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	663.446987882783	134.44	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-06-10"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1084.75272278049	87.945	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-07-07"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	971.386383215318	42.94	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-22"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	376.873603794727	3.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-10-13"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	705.04528535652	6.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-03"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1004.14951515334	67.21	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1452.15147433901	104.6	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-30"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1562.66722233755	123.21	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-04"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1290.87178871794	546.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-25"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1195.66549745883	867.085	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-02-22"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1473.90002369077	928.2	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-08"	17395900	62246000010101	62246000011	62246000010101	62246000011	"neoban"	1464.30253638956	1382.33	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-08-02"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	687.413105435366	50.2	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-08-23"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	635.549780023283	29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-09-13"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	658.779297769027	37.3	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-03"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	610.172123547965	23.05	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-10-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	662.838193373497	17.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2023-12-05"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	679.813701905218	39.5	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-06"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1177.71395471207	343.73	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-02-26"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1586.1783690613	503.27	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-04-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1605.51098714128	585.37	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-06"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1151.53067698356	277.58	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-05-20"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1101.45621570376	177.11	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-06-10"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	839.210511257091	87.945	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-07-01"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	681.183139306193	50.81	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-08-11"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	577.298912148722	13.98	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-08-18"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	541.042121799658	11.32	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-01"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	534.363815127451	7.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-08"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	519.155010333817	5.36	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-22"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	552.793020077353	3.7	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-09-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	498.415023008869	3.33	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-10-13"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	574.822644103828	6.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-03"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	838.135593069433	67.21	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2024-11-24"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1025.40420219635	104.6	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-04"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1945.27421701646	546.29	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-01-25"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	2312.39102045831	867.085	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-02-15"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	1032.9947371447	1034.69	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-08"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	2793.93649094516	1382.33	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-03-29"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	2452.11138850038	1107.9	TRUE
"ANA_17395900__SWORD17b_62246000011"	"2025-04-19"	17395900	62246000010101	62246000011	62246000010101	62246000011	"sic4dvar_assimilation"	2178.2407246659	411.34	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-02"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2204.64762616861	657.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-23"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1990.7680511866	549.05	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-09-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1408.14696078863	572.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1214.16398706078	630.65	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-24"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1378.26773991895	658.6	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-12-05"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1097.31627625171	658.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-06"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1635.96284392762	2772.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-26"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1238.91602617886	3262.365	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-04-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2576.92397152206	3546.475	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-05-20"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1193.58659759894	1435.31	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-06-10"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2003.74476826753	1145.71	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-07-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1327.46087431515	636.545	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-08-11"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1612.35321749496	701.01	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1055.01836136874	419.58	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-22"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1569.31327533428	385.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-10-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1931.56346519527	659.385	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1752.9485507388	668.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-24"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1763.12450816662	1300.315	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-04"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1157.67081803251	2008.87	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-25"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2063.08958520552	3840.68	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-03-08"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2179.99474671882	4787.62	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-03-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	2209.41609279084	4518.51	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-04-19"	17396080	62247000020021	62247000021	62247000020021	62247000021	"metroman"	1219.40655743128	4417.25	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-02"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	2511.61540690671	657.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-23"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	1181.13942926995	549.05	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-09-19"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	5107.28676230822	396.3	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-10"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	1826.05854585272	600.25	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-31"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	4232.82008706539	867.5	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-12-11"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	3300.69423683667	792.085	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-12"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	6137.30354630507	3673.665	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-03-04"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	2825.73829522172	3370.125	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-05-06"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	5325.52369036971	2357.93	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-05-26"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	2561.5274737382	1208.045	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-07-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	6145.08615624131	636.545	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-07-22"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	2717.962786187	523.42	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-08"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	413.953221400697	363.35	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	1861.00240880053	394.265	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	5346.02139409139	668.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-30"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	2071.16763037638	1634.68	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-04"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	911.043110519313	2008.87	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-25"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	4341.84116841285	3840.68	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-03-08"	17396080	62247000020021	62247000021	62247000020021	62247000021	"neoban"	6174.93442229462	4787.62	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-02"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1777.85543865864	657.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-23"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	2258.65823891465	549.05	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-09-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1807.44651583355	572.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1842.98105688881	630.65	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-24"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1755.69014819044	658.6	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-12-05"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1857.0756829228	658.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-06"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1795.88488112821	2772.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-26"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1776.16878468474	3262.365	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-04-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1830.32403036161	3546.475	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-05-20"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1788.19163192959	1435.31	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-06-10"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1826.18989776304	1145.71	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-07-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1843.82111727427	636.545	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-08-11"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1342.69034956386	701.01	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1895.75047052897	419.58	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-22"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1800.63751255024	385.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-10-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1897.86856553365	659.385	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1815.01461559448	668.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-24"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	2932.63152458973	1300.315	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-04"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1788.76472889156	2008.87	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-01-25"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1763.35022424545	3840.68	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-03-08"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1865.43592624446	4787.62	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-03-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	413.582963943481	4518.51	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2025-04-19"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sad"	1931.14932974798	4417.25	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-02"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1739.60558252135	657.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-08-23"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1521.28148776704	549.05	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-09-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1545.12573988997	572.4	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1553.99055448577	630.65	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-10-24"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1470.23068803795	658.6	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2023-12-05"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1576.25516049296	658.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-06"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1523.12565596607	2772.15	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-02-26"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1472.7025105944	3262.365	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-04-29"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1329.89984065641	3546.475	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-05-20"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1528.52262823097	1435.31	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-06-10"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1669.26160395236	1145.71	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-07-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1614.1886299881	636.545	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-08-11"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1357.03406601842	701.01	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-01"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1489.07345674304	419.58	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-09-22"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1425.85862420523	385.33	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-10-13"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1233.11190417191	659.385	TRUE
"ANA_17396080__SWORD17b_62247000021"	"2024-11-03"	17396080	62247000020021	62247000021	62247000020021	62247000021	"sic4dvar_assimilation"	1406.45369627559	668.33	TRUE
